==12358== NVPROF is profiling process 12358, command: python resnet.py resnet50
==12358== Profiling application: python resnet.py resnet50
==12358== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
3.564124,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.564168,0.024832,,,,,,,,,,0.140625,5.530328,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.564200,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.564212,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.564225,0.000832,,,,,,,,,,0.000244,0.286561,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.564238,0.000800,,,,,,,,,,0.000244,0.298023,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.564265,0.011776,,,,,,,,,,0.062500,5.183013,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.564283,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.564296,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.564310,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.564324,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.564369,0.022080,,,,,,,,,,0.125000,5.528547,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.564398,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.564411,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.564424,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.564436,0.000896,,,,,,,,,,0.000488,0.532184,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.564934,0.092704,,,,,,,,,,0.562500,5.925488,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565034,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565047,0.000896,,,,,,,,,,0.000488,0.532184,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565060,0.000896,,,,,,,,,,0.000488,0.532184,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565073,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565130,0.042432,,,,,,,,,,0.250000,5.753691,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565179,0.001120,,,,,,,,,,0.001953,1.702990,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565193,0.001120,,,,,,,,,,0.001953,1.702990,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565206,0.001120,,,,,,,,,,0.001953,1.702990,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565218,0.001120,,,,,,,,,,0.001953,1.702990,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565713,0.082752,,,,,,,,,,0.500000,5.900537,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565803,0.001344,,,,,,,,,,0.001953,1.419158,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565817,0.001120,,,,,,,,,,0.001953,1.702990,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565830,0.001120,,,,,,,,,,0.001953,1.702990,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565855,0.001152,,,,,,,,,,0.001953,1.655685,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565913,0.042400,,,,,,,,,,0.250000,5.758034,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565963,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565975,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.565989,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.566001,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.566485,0.092768,,,,,,,,,,0.562500,5.921400,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.566585,0.001184,,,,,,,,,,0.000488,0.402734,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.566598,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.566611,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.566623,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.566676,0.042400,,,,,,,,,,0.250000,5.758034,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.566725,0.001152,,,,,,,,,,0.001953,1.655685,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.566738,0.001152,,,,,,,,,,0.001953,1.655685,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.566751,0.001152,,,,,,,,,,0.001953,1.655685,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.566764,0.001120,,,,,,,,,,0.001953,1.702990,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.566824,0.042400,,,,,,,,,,0.250000,5.758034,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.566873,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.566885,0.000896,,,,,,,,,,0.000488,0.532184,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.566898,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.566911,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.567404,0.092736,,,,,,,,,,0.562500,5.923443,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.567504,0.001184,,,,,,,,,,0.000488,0.402734,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.567517,0.000896,,,,,,,,,,0.000488,0.532184,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.567529,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.567542,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.567594,0.042400,,,,,,,,,,0.250000,5.758034,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.567643,0.001152,,,,,,,,,,0.001953,1.655685,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.567656,0.001152,,,,,,,,,,0.001953,1.655685,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.567669,0.001120,,,,,,,,,,0.001953,1.702990,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.567682,0.001152,,,,,,,,,,0.001953,1.655685,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.567739,0.042400,,,,,,,,,,0.250000,5.758034,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.567789,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.567801,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.567813,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.567826,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.568319,0.092736,,,,,,,,,,0.562500,5.923443,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.568419,0.001056,,,,,,,,,,0.000488,0.451550,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.568432,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.568445,0.000864,,,,,,,,,,0.000488,0.551895,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.568457,0.000896,,,,,,,,,,0.000488,0.532184,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.568510,0.042368,,,,,,,,,,0.250000,5.762383,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.568560,0.001120,,,,,,,,,,0.001953,1.702990,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.568572,0.001120,,,,,,,,,,0.001953,1.702990,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.568586,0.001152,,,,,,,,,,0.001953,1.655685,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.568598,0.001152,,,,,,,,,,0.001953,1.655685,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.569075,0.107104,,,,,,,,,,0.500000,4.558945,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.569190,0.001280,,,,,,,,,,0.000977,0.745058,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.569203,0.000928,,,,,,,,,,0.000977,1.027666,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.569216,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.569229,0.000992,,,,,,,,,,0.000977,0.961365,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.569758,0.449504,,,,,,,,,,2.250000,4.888200,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.570215,0.001280,,,,,,,,,,0.000977,0.745058,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.570228,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.570241,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.570253,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.570726,0.195040,,,,,,,,,,1.000000,5.006986,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.570929,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.570943,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.570957,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.570970,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.571451,0.389728,,,,,,,,,,2.000000,5.011508,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.571848,0.001760,,,,,,,,,,0.003906,2.167442,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.571862,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.571876,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.571889,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.572373,0.163072,,,,,,,,,,1.000000,5.988536,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.572544,0.001152,,,,,,,,,,0.000977,0.827842,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.572557,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.572570,0.000928,,,,,,,,,,0.000977,1.027666,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.572588,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.573113,0.410497,,,,,,,,,,2.250000,5.352696,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.573531,0.001248,,,,,,,,,,0.000977,0.764162,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.573544,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.573558,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.573570,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.574061,0.162944,,,,,,,,,,1.000000,5.993240,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.574232,0.001600,,,,,,,,,,0.003906,2.384186,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.574245,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.574259,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.574271,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.574742,0.162912,,,,,,,,,,1.000000,5.994417,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.574913,0.001280,,,,,,,,,,0.000977,0.745058,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.574926,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.574939,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.574951,0.001152,,,,,,,,,,0.000977,0.827842,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.575451,0.416161,,,,,,,,,,2.250000,5.279845,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.575874,0.001248,,,,,,,,,,0.000977,0.764162,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.575887,0.000928,,,,,,,,,,0.000977,1.027666,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.575900,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.575913,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.576441,0.162912,,,,,,,,,,1.000000,5.994417,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.576612,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.576626,0.001504,,,,,,,,,,0.003906,2.536368,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.576639,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.576652,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.577202,0.162880,,,,,,,,,,1.000000,5.995595,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.577372,0.001120,,,,,,,,,,0.000977,0.851495,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.577386,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.577399,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.577412,0.000928,,,,,,,,,,0.000977,1.027666,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.577979,0.412033,,,,,,,,,,2.250000,5.332742,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.578398,0.001248,,,,,,,,,,0.000977,0.764162,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.578411,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.578424,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.578436,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.578974,0.162912,,,,,,,,,,1.000000,5.994417,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.579145,0.001504,,,,,,,,,,0.003906,2.536368,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.579158,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.579172,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.579185,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.579749,0.171360,,,,,,,,,,1.000000,5.698894,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.579928,0.001152,,,,,,,,,,0.000977,0.827842,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.579941,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.579954,0.000992,,,,,,,,,,0.000977,0.961365,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.579967,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.580493,0.446017,,,,,,,,,,2.250000,4.926417,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.580946,0.001280,,,,,,,,,,0.000977,0.745058,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.580959,0.000928,,,,,,,,,,0.000977,1.027666,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.580972,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.580984,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.581487,0.162912,,,,,,,,,,1.000000,5.994417,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.581657,0.001536,,,,,,,,,,0.003906,2.483527,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.581676,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.581690,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.581704,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.582200,0.186752,,,,,,,,,,1.000000,5.229194,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.582395,0.001248,,,,,,,,,,0.000977,0.764162,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.582409,0.001120,,,,,,,,,,0.000977,0.851495,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.582422,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.582435,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.582969,0.443169,,,,,,,,,,2.250000,4.958076,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.583420,0.001280,,,,,,,,,,0.000977,0.745058,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.583432,0.001024,,,,,,,,,,0.000977,0.931323,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.583445,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.583457,0.000960,,,,,,,,,,0.000977,0.993411,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.583981,0.187200,,,,,,,,,,1.000000,5.216680,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.584176,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.584191,0.001440,,,,,,,,,,0.003906,2.649095,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.584205,0.001472,,,,,,,,,,0.003906,2.591506,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.584218,0.001440,,,,,,,,,,0.003906,2.649095,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.584750,0.400608,,,,,,,,,,2.000000,4.875402,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.585158,0.001344,,,,,,,,,,0.001953,1.419158,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.585170,0.001088,,,,,,,,,,0.001953,1.753078,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.585183,0.001152,,,,,,,,,,0.001953,1.655685,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.585195,0.001120,,,,,,,,,,0.001953,1.702990,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.585705,1.866242,,,,,,,,,,9.000000,4.709498,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.587579,0.001376,,,,,,,,,,0.001953,1.386155,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
3.587592,0.001120,,,,,,,,,,0.001953,1.702990,"Tesla K40c (0)","1","7","[CUDA memcpy HtoD]"
